country,year,HIV.perc
Slovak Republic,2002,0.06
Slovenia,2002,0.06
Solomon Islands,2002,NA
Somalia,2002,0.3
Somaliland,2002,NA
South Africa,2002,17.7
South Ossetia,2002,NA
Spain,2002,0.4
Sri Lanka,2002,0.06
Sudan,2002,0.4
Suriname,2002,1
Svalbard,2002,NA
Swaziland,2002,24.5
Sweden,2002,0.1
Switzerland,2002,0.3
Syria,2002,NA
Taiwan,2002,NA
Tajikistan,2002,0.1
Tanzania,2002,6.8
Thailand,2002,1.6
Timor-Leste,2002,NA
Togo,2002,3.6
Tokelau,2002,NA
Tonga,2002,NA
Transnistria,2002,NA
Trinidad and Tobago,2002,1.2
Tunisia,2002,0.06
Turkey,2002,0.06
Turkmenistan,2002,NA
Turks and Caicos Islands,2002,NA
Tuvalu,2002,NA
Uganda,2002,6.8
Ukraine,2002,1
United Arab Emirates,2002,NA
United Kingdom,2002,0.2
United States,2002,0.5
Uruguay,2002,0.4
USSR,2002,NA
Uzbekistan,2002,0.06
Wallis et Futuna,2002,NA
Vanuatu,2002,NA
Venezuela,2002,NA
West Bank and Gaza,2002,NA
West Germany,2002,NA
Western Sahara,2002,NA
Vietnam,2002,0.3
Virgin Islands (U.S.),2002,NA
North Yemen (former),2002,NA
South Yemen (former),2002,NA
Yemen,2002,NA
Yugoslavia,2002,NA
Zambia,2002,14.2
Zimbabwe,2002,22.5
Ã…land,2002,NA
South Sudan,2002,NA
Christian,2002,NA
Coastline,2002,NA
CuraÃ§ao,2002,NA
Sint Maarten (Dutch part),2002,NA
St. Martin (French part),2002,NA
Antarctica,2002,NA
"Virgin Islands, British",2002,NA
Hawaiian Trade Zone,2002,NA
U.S. Pacific Islands,2002,NA
Wake Island,2002,NA
Bonaire,2002,NA
Sark,2002,NA
Chinese Taipei,2002,NA
Saint Eustatius,2002,NA
Saba,2002,NA
Abkhazia,2003,NA
Afghanistan,2003,NA
Akrotiri and Dhekelia,2003,NA
Albania,2003,NA
Algeria,2003,0.06
American Samoa,2003,NA
Andorra,2003,NA
Angola,2003,1.9
Anguilla,2003,NA
Antigua and Barbuda,2003,NA
Argentina,2003,0.4
Armenia,2003,0.1
Aruba,2003,NA
Australia,2003,0.1
Austria,2003,0.2
Azerbaijan,2003,0.06
Bahamas,2003,3
Bahrain,2003,NA
Bangladesh,2003,0.06
Barbados,2003,0.7
Belarus,2003,0.1
Belgium,2003,0.2
Belize,2003,2.4
Benin,2003,1.3
Bermuda,2003,NA
Bhutan,2003,0.1
Bolivia,2003,0.2
Bosnia and Herzegovina,2003,NA
Botswana,2003,26.1
Brazil,2003,0.4
British Virgin Islands,2003,NA
Brunei,2003,NA
Bulgaria,2003,0.06
Burkina Faso,2003,1.7
Burundi,2003,4.5
Cambodia,2003,0.9
Cameroon,2003,5.5
Canada,2003,0.2
Cape Verde,2003,NA
Cayman Islands,2003,NA
Central African Republic,2003,7.8
Chad,2003,3.4
Channel Islands,2003,NA
Chile,2003,0.3
China,2003,NA
Christmas Island,2003,NA
Cocos Island,2003,NA
Colombia,2003,0.8
Comoros,2003,0.06
"Congo, Dem. Rep.",2003,NA
"Congo, Rep.",2003,3.7
Cook Is,2003,NA
Costa Rica,2003,0.2
Cote d'Ivoire,2003,5.7
Croatia,2003,0.06
Cuba,2003,0.06
Cyprus,2003,NA
Czech Republic,2003,0.06
Czechoslovakia,2003,NA
Denmark,2003,0.1
Djibouti,2003,2.8
Dominica,2003,NA
Dominican Republic,2003,0.9
East Germany,2003,NA
Ecuador,2003,0.5
Egypt,2003,0.06
El Salvador,2003,0.8
Equatorial Guinea,2003,2.7
Eritrea,2003,1.1
Eritrea and Ethiopia,2003,NA
Estonia,2003,0.9
Ethiopia,2003,NA
Faeroe Islands,2003,NA
Falkland Is (Malvinas),2003,NA
Fiji,2003,0.1
Finland,2003,0.1
France,2003,0.4
French Guiana,2003,NA
French Polynesia,2003,NA
Gabon,2003,5.4
Gambia,2003,0.8
Georgia,2003,0.1
Germany,2003,0.1
Ghana,2003,2.1
Gibraltar,2003,NA
Greece,2003,0.1
Greenland,2003,NA
Grenada,2003,NA
Guadeloupe,2003,NA
Guam,2003,NA
Guatemala,2003,0.6
Guernsey,2003,NA
Guinea,2003,1.6
Guinea-Bissau,2003,2.3
Guyana,2003,1.3
Haiti,2003,2.3
Holy See,2003,NA
Honduras,2003,1.1
"Hong Kong, China",2003,NA
Hungary,2003,0.06
Iceland,2003,0.2
India,2003,0.4
Indonesia,2003,0.06
Iran,2003,0.2
Iraq,2003,NA
Ireland,2003,0.2
Isle of Man,2003,NA
Israel,2003,0.2
Italy,2003,0.3
Jamaica,2003,1.8
Japan,2003,0.06
Jersey,2003,NA
Jordan,2003,NA
Kazakhstan,2003,0.1
Kenya,2003,7.5
Kiribati,2003,NA
North Korea,2003,NA
South Korea,2003,0.06
"United Korea (former)
",2003,NA
Kosovo,2003,NA
Kuwait,2003,NA
Kyrgyz Republic,2003,0.06
Lao,2003,0.1
Latvia,2003,0.5
Lebanon,2003,0.2
Lesotho,2003,24.1
Liberia,2003,2.6
Libya,2003,NA
Liechtenstein,2003,NA
Lithuania,2003,0.06
Luxembourg,2003,0.3
"Macao, China",2003,NA
"Macedonia, FYR",2003,NA
Madagascar,2003,0.2
Malawi,2003,13
Malaysia,2003,0.4
Maldives,2003,0.06
Mali,2003,1.4
Malta,2003,0.1
Marshall Islands,2003,NA
Martinique,2003,NA
Mauritania,2003,0.7
Mauritius,2003,0.5
Mayotte,2003,NA
Mexico,2003,0.3
"Micronesia, Fed. Sts.",2003,NA
Moldova,2003,0.4
Monaco,2003,NA
Mongolia,2003,0.06
Montenegro,2003,NA
Montserrat,2003,NA
Morocco,2003,0.1
Mozambique,2003,10.6
Myanmar,2003,0.7
Namibia,2003,16.5
Nauru,2003,NA
Nepal,2003,0.5
Netherlands,2003,0.2
Netherlands Antilles,2003,NA
New Caledonia,2003,NA
New Zealand,2003,0.1
Ngorno-Karabakh,2003,NA
Nicaragua,2003,0.1
Niger,2003,1
Nigeria,2003,3.7
Niue,2003,NA
Norfolk Island,2003,NA
Northern Cyprus,2003,NA
Northern Mariana Islands,2003,NA
Norway,2003,0.1
Oman,2003,0.06
Pakistan,2003,0.1
Palau,2003,NA
Panama,2003,1.2
Papua New Guinea,2003,0.7
Paraguay,2003,0.3
Peru,2003,0.5
Philippines,2003,0.06
Pitcairn,2003,NA
Poland,2003,0.1
Portugal,2003,0.5
Puerto Rico,2003,NA
Qatar,2003,0.06
Reunion,2003,NA
Romania,2003,0.1
Russia,2003,0.8
Rwanda,2003,3.4
St. BarthÃ©lemy,2003,NA
St. Helena,2003,NA
St. Kitts and Nevis,2003,NA
St. Lucia,2003,NA
St. Martin,2003,NA
St. Vincent and the Grenadines,2003,NA
St.-Pierre-et-Miquelon,2003,NA
Samoa,2003,NA
San Marino,2003,NA
Sao Tome and Principe,2003,NA
Saudi Arabia,2003,NA
Senegal,2003,0.7
Serbia,2003,0.1
Serbia and Montenegro,2003,NA
Serbia excluding Kosovo,2003,NA
Seychelles,2003,NA
Sierra Leone,2003,1.3
Singapore,2003,0.1
Slovak Republic,2003,0.06
Slovenia,2003,0.06
Solomon Islands,2003,NA
Somalia,2003,0.3
Somaliland,2003,NA
South Africa,2003,18
South Ossetia,2003,NA
Spain,2003,0.4
Sri Lanka,2003,0.06
Sudan,2003,0.5
Suriname,2003,1
Svalbard,2003,NA
Swaziland,2003,25.1
Sweden,2003,0.1
Switzerland,2003,0.3
Syria,2003,NA
Taiwan,2003,NA
Tajikistan,2003,0.1
Tanzania,2003,6.6
Thailand,2003,1.5
Timor-Leste,2003,NA
Togo,2003,3.5
Tokelau,2003,NA
Tonga,2003,NA
Transnistria,2003,NA
Trinidad and Tobago,2003,1.3
Tunisia,2003,0.06
Turkey,2003,0.06
Turkmenistan,2003,NA
Turks and Caicos Islands,2003,NA
Tuvalu,2003,NA
Uganda,2003,6.6
Ukraine,2003,1.1
United Arab Emirates,2003,NA
United Kingdom,2003,0.2
United States,2003,0.5
Uruguay,2003,0.5
USSR,2003,NA
Uzbekistan,2003,0.06
Wallis et Futuna,2003,NA
Vanuatu,2003,NA
Venezuela,2003,NA
West Bank and Gaza,2003,NA
West Germany,2003,NA
Western Sahara,2003,NA
Vietnam,2003,0.3
Virgin Islands (U.S.),2003,NA
North Yemen (former),2003,NA
South Yemen (former),2003,NA
Yemen,2003,NA
Yugoslavia,2003,NA
Zambia,2003,14.1
Zimbabwe,2003,21.1
Ã…land,2003,NA
South Sudan,2003,NA
Christian,2003,NA
Coastline,2003,NA
CuraÃ§ao,2003,NA
Sint Maarten (Dutch part),2003,NA
St. Martin (French part),2003,NA
Antarctica,2003,NA
"Virgin Islands, British",2003,NA
Hawaiian Trade Zone,2003,NA
U.S. Pacific Islands,2003,NA
Wake Island,2003,NA
Bonaire,2003,NA
Sark,2003,NA
Chinese Taipei,2003,NA
Saint Eustatius,2003,NA
Saba,2003,NA
Abkhazia,2004,NA
Afghanistan,2004,NA
Akrotiri and Dhekelia,2004,NA
Albania,2004,NA
Algeria,2004,0.1
American Samoa,2004,NA
Andorra,2004,NA
Angola,2004,1.9
Anguilla,2004,NA
Antigua and Barbuda,2004,NA
Argentina,2004,0.4
Armenia,2004,0.1
Aruba,2004,NA
Australia,2004,0.1
Austria,2004,0.2
Azerbaijan,2004,0.06
Bahamas,2004,3
Bahrain,2004,NA
Bangladesh,2004,0.06
Barbados,2004,0.8
Belarus,2004,0.2
Belgium,2004,0.2
Belize,2004,2.4
Benin,2004,1.3
Bermuda,2004,NA
Bhutan,2004,0.1
Bolivia,2004,0.2
Bosnia and Herzegovina,2004,NA
Botswana,2004,25.8
Brazil,2004,0.4
British Virgin Islands,2004,NA
Brunei,2004,NA
Bulgaria,2004,0.1
Burkina Faso,2004,1.6
Burundi,2004,4.2
Cambodia,2004,0.8
Cameroon,2004,5.4
Canada,2004,0.2
Cape Verde,2004,NA
Cayman Islands,2004,NA
Central African Republic,2004,7.2
Chad,2004,3.4
Channel Islands,2004,NA
Chile,2004,0.3
China,2004,NA
Christmas Island,2004,NA
Cocos Island,2004,NA
Colombia,2004,0.7
Comoros,2004,0.06
"Congo, Dem. Rep.",2004,NA
"Congo, Rep.",2004,3.7
Cook Is,2004,NA
Costa Rica,2004,0.3
Cote d'Ivoire,2004,5.3
Croatia,2004,0.06
Cuba,2004,0.1
Cyprus,2004,NA
Czech Republic,2004,0.06
Czechoslovakia,2004,NA
Denmark,2004,0.1
Djibouti,2004,2.7
Dominica,2004,NA
Dominican Republic,2004,0.9
East Germany,2004,NA
Ecuador,2004,0.4
Egypt,2004,0.06
El Salvador,2004,0.8
Equatorial Guinea,2004,3.2
Eritrea,2004,1
Eritrea and Ethiopia,2004,NA
Estonia,2004,1
Ethiopia,2004,NA
Faeroe Islands,2004,NA
Falkland Is (Malvinas),2004,NA
Fiji,2004,0.1
Finland,2004,0.1
France,2004,0.4
French Guiana,2004,NA
French Polynesia,2004,NA
Gabon,2004,5.4
Gambia,2004,1
Georgia,2004,0.1
Germany,2004,0.1
Ghana,2004,2.1
Gibraltar,2004,NA
Greece,2004,0.1
Greenland,2004,NA
Grenada,2004,NA
Guadeloupe,2004,NA
Guam,2004,NA
Guatemala,2004,0.6
Guernsey,2004,NA
Guinea,2004,1.5
Guinea-Bissau,2004,2.3
Guyana,2004,1.2
Haiti,2004,2.2
Holy See,2004,NA
Honduras,2004,1
"Hong Kong, China",2004,NA
Hungary,2004,0.06
Iceland,2004,0.2
India,2004,0.39
Indonesia,2004,0.1
Iran,2004,0.2
Iraq,2004,NA
Ireland,2004,0.2
Isle of Man,2004,NA
Israel,2004,0.2
Italy,2004,0.3
Jamaica,2004,1.8
Japan,2004,0.06
Jersey,2004,NA
Jordan,2004,NA
Kazakhstan,2004,0.1
Kenya,2004,7.1
Kiribati,2004,NA
North Korea,2004,NA
South Korea,2004,0.06
"United Korea (former)
",2004,NA
Kosovo,2004,NA
Kuwait,2004,NA
Kyrgyz Republic,2004,0.1
Lao,2004,0.1
Latvia,2004,0.5
Lebanon,2004,0.2
Lesotho,2004,23.8
Liberia,2004,2.4
Libya,2004,NA
Liechtenstein,2004,NA
Lithuania,2004,0.06
Luxembourg,2004,0.3
"Macao, China",2004,NA
"Macedonia, FYR",2004,NA
Madagascar,2004,0.2
Malawi,2004,12.5
Malaysia,2004,0.4
Maldives,2004,0.06
Mali,2004,1.3
Malta,2004,0.1
Marshall Islands,2004,NA
Martinique,2004,NA
Mauritania,2004,0.7
Mauritius,2004,0.6
Mayotte,2004,NA
Mexico,2004,0.3
"Micronesia, Fed. Sts.",2004,NA
Moldova,2004,0.4
Monaco,2004,NA
Mongolia,2004,0.06
Montenegro,2004,NA
Montserrat,2004,NA
Morocco,2004,0.1
Mozambique,2004,11
Myanmar,2004,0.7
Namibia,2004,16.2
Nauru,2004,NA
Nepal,2004,0.5
Netherlands,2004,0.2
Netherlands Antilles,2004,NA
New Caledonia,2004,NA
New Zealand,2004,0.1
Ngorno-Karabakh,2004,NA
Nicaragua,2004,0.2
Niger,2004,0.9
Nigeria,2004,3.7
Niue,2004,NA
Norfolk Island,2004,NA
Northern Cyprus,2004,NA
Northern Mariana Islands,2004,NA
Norway,2004,0.1
Oman,2004,0.06
Pakistan,2004,0.1
Palau,2004,NA
Panama,2004,1.1
Papua New Guinea,2004,0.7
Paraguay,2004,0.3
Peru,2004,0.5
Philippines,2004,0.06
Pitcairn,2004,NA
Poland,2004,0.1
Portugal,2004,0.5
Puerto Rico,2004,NA
Qatar,2004,0.06
Reunion,2004,NA
Romania,2004,0.1
Russia,2004,0.8
Rwanda,2004,3.2
St. BarthÃ©lemy,2004,NA
St. Helena,2004,NA
St. Kitts and Nevis,2004,NA
St. Lucia,2004,NA
St. Martin,2004,NA
St. Vincent and the Grenadines,2004,NA
St.-Pierre-et-Miquelon,2004,NA
Samoa,2004,NA
San Marino,2004,NA
Sao Tome and Principe,2004,NA
Saudi Arabia,2004,NA
Senegal,2004,0.7
Serbia,2004,0.1
Serbia and Montenegro,2004,NA
Serbia excluding Kosovo,2004,NA
Seychelles,2004,NA
Sierra Leone,2004,1.4
Singapore,2004,0.1
Slovak Republic,2004,0.06
Slovenia,2004,0.06
Solomon Islands,2004,NA
Somalia,2004,0.4
Somaliland,2004,NA
South Africa,2004,18.1
South Ossetia,2004,NA
Spain,2004,0.4
Sri Lanka,2004,0.06
Sudan,2004,0.6
Suriname,2004,1
Svalbard,2004,NA
Swaziland,2004,25.5
Sweden,2004,0.1
Switzerland,2004,0.3
Syria,2004,NA
Taiwan,2004,NA
Tajikistan,2004,0.1
Tanzania,2004,6.4
Thailand,2004,1.5
Timor-Leste,2004,NA
Togo,2004,3.5
Tokelau,2004,NA
Tonga,2004,NA
Transnistria,2004,NA
Trinidad and Tobago,2004,1.3
Tunisia,2004,0.06
Turkey,2004,0.06
Turkmenistan,2004,NA
Turks and Caicos Islands,2004,NA
Tuvalu,2004,NA
Uganda,2004,6.4
Ukraine,2004,1.1
United Arab Emirates,2004,NA
United Kingdom,2004,0.2
United States,2004,0.5
Uruguay,2004,0.5
USSR,2004,NA
Uzbekistan,2004,0.06
Wallis et Futuna,2004,NA
Vanuatu,2004,NA
Venezuela,2004,NA
West Bank and Gaza,2004,NA
West Germany,2004,NA
Western Sahara,2004,NA
Vietnam,2004,0.4
Virgin Islands (U.S.),2004,NA
North Yemen (former),2004,NA
South Yemen (former),2004,NA
Yemen,2004,NA
Yugoslavia,2004,NA
Zambia,2004,14
Zimbabwe,2004,19.8
Ã…land,2004,NA
South Sudan,2004,NA
Christian,2004,NA
Coastline,2004,NA
CuraÃ§ao,2004,NA
Sint Maarten (Dutch part),2004,NA
St. Martin (French part),2004,NA
Antarctica,2004,NA
"Virgin Islands, British",2004,NA
Hawaiian Trade Zone,2004,NA
U.S. Pacific Islands,2004,NA
Wake Island,2004,NA
Bonaire,2004,NA
Sark,2004,NA
Chinese Taipei,2004,NA
Saint Eustatius,2004,NA
Saba,2004,NA
Abkhazia,2005,NA
Afghanistan,2005,NA
Akrotiri and Dhekelia,2005,NA
Albania,2005,NA
Algeria,2005,0.1
American Samoa,2005,NA
Andorra,2005,NA
Angola,2005,1.9
Anguilla,2005,NA
Antigua and Barbuda,2005,NA
Argentina,2005,0.4
Armenia,2005,0.1
Aruba,2005,NA
Australia,2005,0.1
Austria,2005,0.2
Azerbaijan,2005,0.06
Bahamas,2005,3
Bahrain,2005,NA
Bangladesh,2005,0.06
Barbados,2005,0.9
Belarus,2005,0.2
Belgium,2005,0.2
Belize,2005,2.4
Benin,2005,1.3
Bermuda,2005,NA
Bhutan,2005,0.1
Bolivia,2005,0.2
Bosnia and Herzegovina,2005,NA
Botswana,2005,25.5
Brazil,2005,0.4
British Virgin Islands,2005,NA
Brunei,2005,NA
Bulgaria,2005,0.1
Burkina Faso,2005,1.5
Burundi,2005,4
Cambodia,2005,0.8
Cameroon,2005,5.4
Canada,2005,0.2
Cape Verde,2005,NA
Cayman Islands,2005,NA
Central African Republic,2005,6.6
Chad,2005,3.5
Channel Islands,2005,NA
Chile,2005,0.3
China,2005,NA
Christmas Island,2005,NA
Cocos Island,2005,NA
Colombia,2005,0.7
Comoros,2005,0.06
"Congo, Dem. Rep.",2005,NA
"Congo, Rep.",2005,3.6
Cook Is,2005,NA
Costa Rica,2005,0.3
Cote d'Ivoire,2005,4.8
Croatia,2005,0.06
Cuba,2005,0.1
Cyprus,2005,NA
Czech Republic,2005,0.06
Czechoslovakia,2005,NA
Denmark,2005,0.1
Djibouti,2005,2.7
Dominica,2005,NA
Dominican Republic,2005,0.9
East Germany,2005,NA
Ecuador,2005,0.4
Egypt,2005,0.06
El Salvador,2005,0.8
Equatorial Guinea,2005,3.6
Eritrea,2005,1
Eritrea and Ethiopia,2005,NA
Estonia,2005,1.1
Ethiopia,2005,NA
Faeroe Islands,2005,NA
Falkland Is (Malvinas),2005,NA
Fiji,2005,0.1
Finland,2005,0.1
France,2005,0.4
French Guiana,2005,NA
French Polynesia,2005,NA
Gabon,2005,5.4
Gambia,2005,1.1
Georgia,2005,0.1
Germany,2005,0.1
Ghana,2005,2
Gibraltar,2005,NA
Greece,2005,0.1
Greenland,2005,NA
Grenada,2005,NA
Guadeloupe,2005,NA
Guam,2005,NA
Guatemala,2005,0.7
Guernsey,2005,NA
Guinea,2005,1.5
Guinea-Bissau,2005,2.4
Guyana,2005,1.1
Haiti,2005,2.1
Holy See,2005,NA
Honduras,2005,0.9
"Hong Kong, China",2005,NA
Hungary,2005,0.06
Iceland,2005,0.3
India,2005,0.37
Indonesia,2005,0.1
Iran,2005,0.2
Iraq,2005,NA
Ireland,2005,0.2
Isle of Man,2005,NA
Israel,2005,0.2
Italy,2005,0.3
Jamaica,2005,1.8
Japan,2005,0.06
Jersey,2005,NA
Jordan,2005,NA
Kazakhstan,2005,0.1
Kenya,2005,6.8
Kiribati,2005,NA
North Korea,2005,NA
South Korea,2005,0.06
"United Korea (former)
",2005,NA
Kosovo,2005,NA
Kuwait,2005,NA
Kyrgyz Republic,2005,0.1
Lao,2005,0.1
Latvia,2005,0.6
Lebanon,2005,0.1
Lesotho,2005,23.6
Liberia,2005,2.2
Libya,2005,NA
Liechtenstein,2005,NA
Lithuania,2005,0.06
Luxembourg,2005,0.3
"Macao, China",2005,NA
"Macedonia, FYR",2005,NA
Madagascar,2005,0.2
Malawi,2005,12.1
Malaysia,2005,0.5
Maldives,2005,0.06
Mali,2005,1.2
Malta,2005,0.1
Marshall Islands,2005,NA
Martinique,2005,NA
Mauritania,2005,0.7
Mauritius,2005,0.7
Mayotte,2005,NA
Mexico,2005,0.3
"Micronesia, Fed. Sts.",2005,NA
Moldova,2005,0.4
Monaco,2005,NA
Mongolia,2005,0.06
Montenegro,2005,NA
Montserrat,2005,NA
Morocco,2005,0.1
Mozambique,2005,11.2
Myanmar,2005,0.7
Namibia,2005,15.7
Nauru,2005,NA
Nepal,2005,0.4
Netherlands,2005,0.2
Netherlands Antilles,2005,NA
New Caledonia,2005,NA
New Zealand,2005,0.1
Ngorno-Karabakh,2005,NA
Nicaragua,2005,0.2
Niger,2005,0.9
Nigeria,2005,3.7
Niue,2005,NA
Norfolk Island,2005,NA
Northern Cyprus,2005,NA
Northern Mariana Islands,2005,NA
Norway,2005,0.1
Oman,2005,0.06
Pakistan,2005,0.1
Palau,2005,NA
Panama,2005,1.1
Papua New Guinea,2005,0.8
Paraguay,2005,0.3
Peru,2005,0.4
Philippines,2005,0.06
Pitcairn,2005,NA
Poland,2005,0.1
Portugal,2005,0.5
Puerto Rico,2005,NA
Qatar,2005,0.06
Reunion,2005,NA
Romania,2005,0.1
Russia,2005,0.9
Rwanda,2005,3.1
St. BarthÃ©lemy,2005,NA
St. Helena,2005,NA
St. Kitts and Nevis,2005,NA
St. Lucia,2005,NA
St. Martin,2005,NA
St. Vincent and the Grenadines,2005,NA
St.-Pierre-et-Miquelon,2005,NA
Samoa,2005,NA
San Marino,2005,NA
Sao Tome and Principe,2005,NA
Saudi Arabia,2005,NA
Senegal,2005,0.8
Serbia,2005,0.1
Serbia and Montenegro,2005,NA
Serbia excluding Kosovo,2005,NA
Seychelles,2005,NA
Sierra Leone,2005,1.5
Singapore,2005,0.1
Slovak Republic,2005,0.06
Slovenia,2005,0.06
Solomon Islands,2005,NA
Somalia,2005,0.4
Somaliland,2005,NA
South Africa,2005,18.1
South Ossetia,2005,NA
Spain,2005,0.4
Sri Lanka,2005,0.06
Sudan,2005,0.6
Suriname,2005,1.1
Svalbard,2005,NA
Swaziland,2005,25.6
Sweden,2005,0.1
Switzerland,2005,0.3
Syria,2005,NA
Taiwan,2005,NA
Tajikistan,2005,0.1
Tanzania,2005,6.2
Thailand,2005,1.5
Timor-Leste,2005,NA
Togo,2005,3.4
Tokelau,2005,NA
Tonga,2005,NA
Transnistria,2005,NA
Trinidad and Tobago,2005,1.3
Tunisia,2005,0.06
Turkey,2005,0.06
Turkmenistan,2005,NA
Turks and Caicos Islands,2005,NA
Tuvalu,2005,NA
Uganda,2005,6.4
Ukraine,2005,1.1
United Arab Emirates,2005,NA
United Kingdom,2005,0.2
United States,2005,0.6
Uruguay,2005,0.5
USSR,2005,NA
Uzbekistan,2005,0.06
Wallis et Futuna,2005,NA
Vanuatu,2005,NA
Venezuela,2005,NA
West Bank and Gaza,2005,NA
West Germany,2005,NA
Western Sahara,2005,NA
Vietnam,2005,0.4
Virgin Islands (U.S.),2005,NA
North Yemen (former),2005,NA
South Yemen (former),2005,NA
Yemen,2005,NA
Yugoslavia,2005,NA
Zambia,2005,13.9
Zimbabwe,2005,18.4
Ã…land,2005,NA
South Sudan,2005,NA
Christian,2005,NA
Coastline,2005,NA
CuraÃ§ao,2005,NA
Sint Maarten (Dutch part),2005,NA
St. Martin (French part),2005,NA
Antarctica,2005,NA
"Virgin Islands, British",2005,NA
Hawaiian Trade Zone,2005,NA
U.S. Pacific Islands,2005,NA
Wake Island,2005,NA
Bonaire,2005,NA
Sark,2005,NA
Chinese Taipei,2005,NA
Saint Eustatius,2005,NA
Saba,2005,NA
Abkhazia,2006,NA
Afghanistan,2006,NA
Akrotiri and Dhekelia,2006,NA
Albania,2006,NA
Algeria,2006,0.1
American Samoa,2006,NA
Andorra,2006,NA
Angola,2006,1.9
Anguilla,2006,NA
Antigua and Barbuda,2006,NA
Argentina,2006,0.4
Armenia,2006,0.1
Aruba,2006,NA
Australia,2006,0.1
Austria,2006,0.2
Azerbaijan,2006,0.06
Bahamas,2006,3
Bahrain,2006,NA
Bangladesh,2006,0.06
Barbados,2006,1.1
Belarus,2006,0.2
Belgium,2006,0.2
Belize,2006,2.4
Benin,2006,1.2
Bermuda,2006,NA
Bhutan,2006,0.1
Bolivia,2006,0.2
Bosnia and Herzegovina,2006,NA
Botswana,2006,25.3
Brazil,2006,0.4
British Virgin Islands,2006,NA
Brunei,2006,NA
Bulgaria,2006,0.1
Burkina Faso,2006,1.4
Burundi,2006,3.8
Cambodia,2006,0.7
Cameroon,2006,5.4
Canada,2006,0.2
Cape Verde,2006,NA
Cayman Islands,2006,NA
Central African Republic,2006,6.1
Chad,2006,3.5
Channel Islands,2006,NA
Chile,2006,0.4
China,2006,NA
Christmas Island,2006,NA
Cocos Island,2006,NA
Colombia,2006,0.6
Comoros,2006,0.06
"Congo, Dem. Rep.",2006,NA
"Congo, Rep.",2006,3.6
Cook Is,2006,NA
Costa Rica,2006,0.3
Cote d'Ivoire,2006,4.4
Croatia,2006,0.06
Cuba,2006,0.1
Cyprus,2006,NA
Czech Republic,2006,0.06
Czechoslovakia,2006,NA
Denmark,2006,0.2
Djibouti,2006,2.6
Dominica,2006,NA
Dominican Republic,2006,0.9
East Germany,2006,NA
Ecuador,2006,0.4
Egypt,2006,0.06
El Salvador,2006,0.8
Equatorial Guinea,2006,4
Eritrea,2006,0.9
Eritrea and Ethiopia,2006,NA
Estonia,2006,1.1
Ethiopia,2006,NA
Faeroe Islands,2006,NA
Falkland Is (Malvinas),2006,NA
Fiji,2006,0.1
Finland,2006,0.1
France,2006,0.4
French Guiana,2006,NA
French Polynesia,2006,NA
Gabon,2006,5.4
Gambia,2006,1.3
Georgia,2006,0.1
Germany,2006,0.1
Ghana,2006,1.9
Gibraltar,2006,NA
Greece,2006,0.1
Greenland,2006,NA
Grenada,2006,NA
Guadeloupe,2006,NA
Guam,2006,NA
Guatemala,2006,0.7
Guernsey,2006,NA
Guinea,2006,1.4
Guinea-Bissau,2006,2.4
Guyana,2006,1.1
Haiti,2006,2.1
Holy See,2006,NA
Honduras,2006,0.9
"Hong Kong, China",2006,NA
Hungary,2006,0.06
Iceland,2006,0.3
India,2006,0.37
Indonesia,2006,0.1
Iran,2006,0.2
Iraq,2006,NA
Ireland,2006,0.2
Isle of Man,2006,NA
Israel,2006,0.2
Italy,2006,0.3
Jamaica,2006,1.7
Japan,2006,0.06
Jersey,2006,NA
Jordan,2006,NA
Kazakhstan,2006,0.1
Kenya,2006,6.6
Kiribati,2006,NA
North Korea,2006,NA
South Korea,2006,0.06
"United Korea (former)
",2006,NA
Kosovo,2006,NA
Kuwait,2006,NA
Kyrgyz Republic,2006,0.1
Lao,2006,0.1
Latvia,2006,0.6
Lebanon,2006,0.1
Lesotho,2006,23.5
Liberia,2006,2
Libya,2006,NA
Liechtenstein,2006,NA
Lithuania,2006,0.06
Luxembourg,2006,0.3
"Macao, China",2006,NA
"Macedonia, FYR",2006,NA
Madagascar,2006,0.2
Malawi,2006,11.8
Malaysia,2006,0.5
Maldives,2006,0.06
Mali,2006,1.1
Malta,2006,0.1
Marshall Islands,2006,NA
Martinique,2006,NA
Mauritania,2006,0.7
Mauritius,2006,0.7
Mayotte,2006,NA
Mexico,2006,0.3
"Micronesia, Fed. Sts.",2006,NA
Moldova,2006,0.4
Monaco,2006,NA
Mongolia,2006,0.06
Montenegro,2006,NA
Montserrat,2006,NA
Morocco,2006,0.1
Mozambique,2006,11.3
Myanmar,2006,0.7
Namibia,2006,15
Nauru,2006,NA
Nepal,2006,0.4
Netherlands,2006,0.2
Netherlands Antilles,2006,NA
New Caledonia,2006,NA
New Zealand,2006,0.1
Ngorno-Karabakh,2006,NA
Nicaragua,2006,0.2
Niger,2006,0.9
Nigeria,2006,3.6
Niue,2006,NA
Norfolk Island,2006,NA
Northern Cyprus,2006,NA
Northern Mariana Islands,2006,NA
Norway,2006,0.1
Oman,2006,0.06
Pakistan,2006,0.1
Palau,2006,NA
Panama,2006,1
Papua New Guinea,2006,0.8
Paraguay,2006,0.3
Peru,2006,0.4
Philippines,2006,0.06
Pitcairn,2006,NA
Poland,2006,0.1
Portugal,2006,0.5
Puerto Rico,2006,NA
Qatar,2006,0.06
Reunion,2006,NA
